session,amplitude,location,response_location,reaction_time
2,3.12,0,0,0.2404
2,3.12,16,16,0.322
2,3.12,16,0,0.2963
2,3.12,0,0,0.3118
2,3.12,16,16,0.406
2,3.12,16,16,0.248
2,3.12,16,16,0.3318
2,3.12,0,0,0.3059
2,3.12,16,0,0.2561
2,3.12,16,16,0.2723
2,3.12,0,16,0.3202
2,3.12,16,16,0.2959
2,3.12,16,16,0.3917
2,3.12,0,0,0.2934
2,3.12,16,0,0.2838
2,3.12,0,16,0.3519
2,3.12,0,0,0.4262
2,3.12,0,16,0.3257
2,3.12,16,16,0.3238
1,3.12,17,0,0.5163
1,3.12,17,0,0.4421
1,3.12,0,17,0.4979
1,3.12,17,0,0.3619
1,3.12,0,0,0.326
1,3.12,17,0,0.4378
1,3.12,0,0,0.3182
1,3.12,0,17,0.4214
1,3.12,17,17,0.3519
1,3.12,17,17,0.334
1,3.12,17,17,0.2943
1,3.12,17,17,0.488
1,3.12,17,0,0.6077
1,3.12,17,0,0.402
1,3.12,0,17,0.5819
1,3.12,0,0,0.3939
1,3.12,17,0,0.398
1,3.12,17,0,0.516
1,3.12,0,0,0.4122
1,3.12,17,0,0.3841
1,3.12,17,17,0.2459
1,3.12,0,17,0.368
1,3.12,0,0,0.3321
1,3.12,0,0,0.6896
1,3.12,0,17,0.5444
1,3.12,0,0,0.558
1,3.12,0,0,0.4139
1,3.12,0,17,0.6241
1,3.12,0,0,0.6579
1,3.12,17,17,0.4837
2,3.12,17,0,0.4777
2,3.12,0,0,0.5797
2,3.12,0,0,0.4599
2,3.12,0,17,0.278
2,3.12,17,17,0.44
2,3.12,0,0,0.3306
2,3.12,17,0,0.3141
2,3.12,17,17,0.3524
2,3.12,17,17,0.3323
2,3.12,17,17,0.4659
2,3.12,17,17,0.4585
2,3.12,17,17,0.6676
2,3.12,17,0,0.3164
2,3.12,17,17,0.5279
2,3.12,0,0,0.53
2,3.12,17,17,0.4159
2,3.12,17,17,0.5139
2,3.12,17,17,0.4558
2,3.12,17,17,0.4485
2,3.12,17,0,0.6178
2,3.12,17,17,0.4858
2,3.12,17,0,0.4855
2,3.12,0,17,0.4517
2,3.12,0,0,0.4824
2,3.12,0,0,0.3881
2,3.12,0,17,0.344
2,3.12,17,0,0.2958
2,3.12,0,0,0.344
2,3.12,0,17,0.4001
2,3.12,17,0,0.3941
1,3.12,18,18,0.4588
1,3.12,18,0,0.4204
1,3.12,18,0,0.3668
1,3.12,18,18,0.3221
1,3.12,0,0,0.352
1,3.12,0,0,0.3561
1,3.12,18,0,0.5623
1,3.12,18,18,0.3742
1,3.12,0,0,0.6395
1,3.12,18,18,0.366
1,3.12,18,18,0.344
1,3.12,0,0,0.4619
1,3.12,0,0,0.3284
1,3.12,18,0,0.6003
1,3.12,0,0,0.3463
1,3.12,0,0,0.4418
1,3.12,0,0,0.3964
1,3.12,0,0,0.4317
1,3.12,18,18,0.4658
1,3.12,18,18,0.316
1,3.12,18,0,0.4977
1,3.12,0,0,0.4259
1,3.12,18,0,0.4441
1,3.12,18,0,0.4599
1,3.12,18,18,0.3479
1,3.12,18,0,0.2999
1,3.12,18,18,0.4041
1,3.12,18,18,0.4379
1,3.12,0,0,0.3976
1,3.12,18,18,0.346
2,3.12,0,0,0.42
2,3.12,18,0,0.3361
2,3.12,0,0,0.4838
2,3.12,0,0,0.3301
2,3.12,18,0,0.3518
2,3.12,0,18,0.342
2,3.12,0,0,0.3639
2,3.12,18,0,0.2643
2,3.12,0,0,0.2638
2,3.12,18,18,0.418
2,3.12,18,0,0.2762
2,3.12,18,18,0.3394
2,3.12,0,0,0.4018
2,3.12,0,18,0.4837
2,3.12,0,0,0.3819
2,3.12,18,0,0.2801
2,3.12,0,0,0.4799
2,3.12,18,18,0.376
2,3.12,0,18,0.3462
2,3.12,0,0,0.49
2,3.12,0,0,0.4399
2,3.12,0,18,0.4661
2,3.12,0,0,0.3305
2,3.12,0,18,0.3798
2,3.12,0,0,0.3598
2,3.12,0,0,0.412
2,3.12,0,18,0.444
2,3.12,18,18,0.4299
2,3.12,0,0,0.314
2,3.12,18,18,0.3604
1,3.12,19,0,0.3499
1,3.12,19,0,0.6199
1,3.12,19,0,0.3498
1,3.12,19,0,0.3641
1,3.12,0,0,0.3541
1,3.12,0,0,0.3841
1,3.12,19,19,0.374
1,3.12,19,0,0.4437
1,3.12,0,0,0.3621
1,3.12,0,0,0.2878
1,3.12,0,0,0.3118
1,3.12,19,0,0.3181
1,3.12,19,0,0.4355
1,3.12,0,0,0.3898
1,3.12,19,19,0.36
1,3.12,19,0,0.2601
1,3.12,19,19,0.3258
1,3.12,0,0,0.5337
1,3.12,0,0,0.3179
1,3.12,0,0,0.3481
1,3.12,0,0,0.3621
1,3.12,19,0,0.494
1,3.12,0,0,0.3619
1,3.12,0,0,0.358
1,3.12,0,0,0.2839
1,3.12,19,19,0.3158
1,3.12,19,19,0.5718
1,3.12,19,19,0.472
1,3.12,19,19,0.6078
1,3.12,19,0,0.3618
2,3.12,0,0,0.3401
2,3.12,0,0,0.4637
2,3.12,0,0,0.3738
2,3.12,0,0,0.3639
2,3.12,19,0,0.2741
2,3.12,0,19,0.3997
2,3.12,19,19,0.4281
2,3.12,0,0,0.5281
2,3.12,19,19,0.4859
2,3.12,0,0,0.3084
2,3.12,19,0,0.378
2,3.12,19,19,0.2761
2,3.12,19,0,0.4178
2,3.12,19,0,0.3658
2,3.12,19,19,0.3623
2,3.12,19,0,0.388
2,3.12,0,19,0.3199
2,3.12,19,0,0.43
2,3.12,19,0,0.3839
2,3.12,0,0,0.3181
2,3.12,0,0,0.3318
2,3.12,0,0,0.28
2,3.12,0,19,0.5279
2,3.12,19,0,0.2936
2,3.12,0,0,0.3341
2,3.12,19,0,0.3403
2,3.12,0,0,0.2961
2,3.12,19,19,0.3198
2,3.12,0,0,0.3998
2,3.12,0,0,0.1782
3,3.12,1,1,0.281
3,3.12,0,0,0.414
3,3.12,1,1,0.3193
3,3.12,1,1,0.3589
3,3.12,1,1,0.2801
3,3.12,0,0,0.4923
3,3.12,0,0,0.2519
3,3.12,1,1,0.1979
3,3.12,0,0,0.366
3,3.12,0,0,0.2998
3,3.12,0,0,0.2842
3,3.12,0,0,0.2119
3,3.12,1,1,0.2579
3,3.12,0,0,0.4659
3,3.12,1,1,0.298
3,3.12,1,1,0.3479
3,3.12,1,1,0.2559
3,3.12,1,1,0.3859
3,3.12,1,1,0.31
3,3.12,0,0,0.3739
3,3.12,1,1,0.21
3,3.12,1,1,0.2518
3,3.12,0,0,0.3158
3,3.12,0,0,0.5319
3,3.12,1,1,0.2883
3,3.12,1,1,0.1919
3,3.12,0,0,0.5318
3,3.12,1,1,0.2641
3,3.12,1,1,0.3999
3,3.12,0,0,0.3679
4,3.12,1,1,0.2448
4,3.12,1,1,0.3943
4,3.12,1,1,0.2778
4,3.12,1,1,0.1919
4,3.12,1,1,0.1979
4,3.12,1,1,0.1379
4,3.12,0,0,0.3679
4,3.12,1,1,0.188
4,3.12,1,1,0.1602
4,3.12,0,0,0.3658
4,3.12,1,1,0.2858
4,3.12,0,0,0.3397
4,3.12,0,0,0.406
4,3.12,1,1,0.2019
4,3.12,0,0,0.3718
4,3.12,0,0,0.232
4,3.12,0,0,0.3579
4,3.12,1,1,0.2439
4,3.12,0,0,0.2077
4,3.12,1,1,0.5956
4,3.12,0,0,0.2819
4,3.12,1,1,0.3361
4,3.12,0,0,0.3206
4,3.12,1,1,0.2399
4,3.12,0,0,0.2998
4,3.12,0,1,0.2918
4,3.12,1,1,0.3798
4,3.12,0,0,0.2099
4,3.12,0,0,0.3418
4,3.12,0,1,0.4679
3,3.12,2,2,0.6009
3,3.12,2,2,0.5403
3,3.12,2,2,0.3542
3,3.12,2,2,0.3202
3,3.12,0,0,0.412
3,3.12,2,2,0.3459
3,3.12,0,0,0.6099
3,3.12,2,0,0.3819
3,3.12,2,0,0.3439
3,3.12,0,0,0.4218
3,3.12,2,2,0.4478
3,3.12,2,2,0.4418
3,3.12,0,0,0.5238
3,3.12,0,0,0.4019
3,3.12,2,0,0.4221
3,3.12,2,2,0.3619
3,3.12,0,0,0.6257
3,3.12,0,0,0.3878
3,3.12,0,0,0.8396
3,3.12,0,0,0.4878
3,3.12,2,2,0.3841
3,3.12,2,0,0.5817
3,3.12,2,2,0.3278
3,3.12,2,2,0.3837
3,3.12,0,0,0.4838
3,3.12,2,2,0.3959
3,3.12,0,0,0.5278
3,3.12,2,2,0.4378
3,3.12,0,0,0.5779
3,3.12,0,2,0.4382
4,3.12,0,0,0.316
4,3.12,0,0,0.2741
4,3.12,0,0,0.3558
4,3.12,2,0,0.2743
4,3.12,0,0,0.4937
4,3.12,2,2,0.4158
4,3.12,2,2,0.3158
4,3.12,0,0,0.3878
4,3.12,0,0,0.5177
4,3.12,0,0,0.3721
4,3.12,2,2,0.3298
4,3.12,0,0,0.7755
4,3.12,2,2,0.542
4,3.12,2,0,0.4277
4,3.12,0,0,0.3418
4,3.12,2,2,0.2439
4,3.12,0,2,0.3358
4,3.12,0,0,0.3198
4,3.12,0,0,0.3039
4,3.12,0,0,0.3379
4,3.12,2,2,0.3698
4,3.12,2,2,0.362
4,3.12,2,2,0.3038
4,3.12,2,2,0.2478
4,3.12,0,0,0.328
4,3.12,0,0,0.3838
4,3.12,2,2,0.2858
4,3.12,0,0,0.51
4,3.12,0,0,0.4619
4,3.12,0,0,0.3198
3,3.12,0,0,0.448
3,3.12,0,0,0.6334
3,3.12,0,0,0.3519
3,3.12,3,0,0.5797
3,3.12,3,3,0.5938
3,3.12,3,0,0.5637
3,3.12,0,3,0.4678
3,3.12,0,0,0.3639
3,3.12,0,0,0.3922
3,3.12,0,0,0.4059
3,3.12,3,3,0.488
3,3.12,0,0,0.8482
3,3.12,3,3,0.5223
3,3.12,3,3,0.7697
3,3.12,0,0,0.6057
3,3.12,3,3,0.4258
3,3.12,3,3,0.9236
3,3.12,0,0,0.468
3,3.12,0,0,0.5806
3,3.12,3,0,0.6737
3,3.12,3,3,0.4079
3,3.12,0,0,0.5398
3,3.12,0,0,0.6037
3,3.12,3,3,0.4463
3,3.12,3,3,0.4897
3,3.12,0,0,0.4818
3,3.12,0,0,0.6183
3,3.12,3,3,0.7582
3,3.12,0,3,0.6117
3,3.12,0,0,0.4164
4,3.12,3,0,0.5158
4,3.12,0,0,0.6496
4,3.12,0,0,0.4716
4,3.12,0,0,0.3338
4,3.12,3,0,0.2999
4,3.12,0,3,0.4441
4,3.12,0,0,0.3918
4,3.12,0,0,0.3078
4,3.12,0,0,0.348
4,3.12,3,3,0.1959
4,3.12,0,0,0.3598
4,3.12,3,0,0.2299
4,3.12,0,0,0.7356
4,3.12,3,3,0.288
4,3.12,0,0,0.402
4,3.12,0,0,0.2205
4,3.12,0,0,0.3997
4,3.12,0,0,0.3578
4,3.12,3,3,0.3622
4,3.12,3,0,0.3358
4,3.12,3,3,0.3744
4,3.12,0,0,0.3004
4,3.12,0,0,0.3643
4,3.12,3,0,0.3858
4,3.12,3,0,0.4318
4,3.12,0,0,0.4895
4,3.12,0,0,0.2819
4,3.12,0,0,0.3157
4,3.12,0,0,0.3478
4,3.12,0,0,0.2998
3,3.12,0,4,0.9617
3,3.12,4,4,0.4139
3,3.12,4,0,0.4821
3,3.12,4,4,0.362
3,3.12,0,0,0.6137
3,3.12,4,4,0.4719
3,3.12,4,0,0.5777
3,3.12,4,4,0.286
3,3.12,4,4,0.5021
3,3.12,0,4,0.3679
3,3.12,4,0,0.3882
3,3.12,4,4,0.6839
3,3.12,0,0,0.5707
3,3.12,4,4,0.5581
3,3.12,4,4,0.5142
3,3.12,0,0,0.4743
3,3.12,4,4,0.452
3,3.12,4,4,0.4517
3,3.12,4,4,0.5159
3,3.12,4,4,0.4379
3,3.12,0,0,0.4878
3,3.12,0,0,0.3348
3,3.12,4,4,0.3661
3,3.12,4,4,0.4579
3,3.12,4,4,0.4998
3,3.12,4,4,0.4337
3,3.12,4,4,0.4418
3,3.12,0,4,0.7077
3,3.12,4,4,0.3779
3,3.12,4,4,0.5199
4,3.12,4,0,0.3462
4,3.12,0,0,0.3658
4,3.12,0,0,0.3078
4,3.12,4,4,0.2921
4,3.12,0,4,0.3723
4,3.12,0,0,0.3464
4,3.12,0,0,0.2539
4,3.12,4,4,0.3779
4,3.12,0,0,0.334
4,3.12,4,4,0.3001
4,3.12,0,0,0.4297
4,3.12,4,4,0.4078
4,3.12,0,0,0.444
4,3.12,4,4,0.2938
4,3.12,0,0,0.3338
4,3.12,0,0,0.3157
4,3.12,0,0,0.4277
4,3.12,4,4,0.2799
4,3.12,0,0,0.4163
4,3.12,0,0,0.2282
4,3.12,0,0,0.2941
4,3.12,4,4,0.3098
4,3.12,4,0,0.358
4,3.12,4,4,0.3879
4,3.12,0,0,0.4182
4,3.12,0,0,0.3638
4,3.12,0,0,0.272
4,3.12,0,0,0.5618
4,3.12,4,4,0.3021
4,3.12,4,4,0.3259
3,3.12,5,0,0.4562
3,3.12,0,0,0.4268
3,3.12,0,0,0.5682
3,3.12,5,0,0.6198
3,3.12,0,0,0.6559
3,3.12,0,0,0.608
3,3.12,0,0,0.7158
3,3.12,5,5,0.5696
3,3.12,5,5,0.7037
3,3.12,5,5,0.4218
3,3.12,0,0,0.5864
3,3.12,0,0,0.454
3,3.12,0,5,0.47
3,3.12,0,5,0.3259
3,3.12,5,0,0.4116
3,3.12,5,5,0.5501
3,3.12,0,0,0.492
3,3.12,5,5,0.5939
3,3.12,0,5,0.38
3,3.12,0,0,0.5207
3,3.12,5,0,0.5598
3,3.12,5,5,0.3741
3,3.12,0,0,0.5838
3,3.12,5,5,0.7158
3,3.12,5,5,0.6757
3,3.12,5,5,0.4618
3,3.12,0,5,0.7338
3,3.12,5,5,0.3789
3,3.12,0,0,0.4318
3,3.12,0,0,0.5859
4,3.12,5,0,0.4499
4,3.12,0,0,0.6556
4,3.12,0,0,0.44
4,3.12,0,0,0.4566
4,3.12,0,0,0.5637
4,3.12,5,0,0.6257
4,3.12,5,0,0.3918
4,3.12,5,5,0.1799
4,3.12,5,5,0.2799
4,3.12,5,0,0.6916
4,3.12,5,5,0.2938
4,3.12,5,0,0.7357
4,3.12,0,5,0.5896
4,3.12,0,0,0.3059
4,3.12,0,0,0.2519
4,3.12,0,0,0.27
4,3.12,0,0,0.4062
4,3.12,0,0,0.2761
4,3.12,5,0,0.2522
4,3.12,0,0,0.5897
4,3.12,5,5,0.2101
4,3.12,0,0,0.3658
4,3.12,0,0,0.3157
4,3.12,0,0,0.3658
4,3.12,5,5,0.4037
4,3.12,5,5,0.3678
4,3.12,5,5,0.2938
4,3.12,5,0,0.3437
4,3.12,5,5,0.286
4,3.12,0,0,0.4883
3,3.12,0,0,0.4402
3,3.12,0,0,0.3553
3,3.12,6,0,0.3759
3,3.12,0,0,0.3811
3,3.12,0,0,0.5044
3,3.12,6,6,0.2301
3,3.12,0,0,0.345
3,3.12,0,0,0.4141
3,3.12,6,0,0.3781
3,3.12,6,0,0.6225
3,3.12,0,0,0.32
3,3.12,0,0,0.5098
3,3.12,6,6,0.384
3,3.12,0,0,0.5478
3,3.12,0,0,0.3219
3,3.12,0,0,0.2802
3,3.12,0,0,0.3381
3,3.12,0,6,0.4481
3,3.12,6,0,0.408
3,3.12,6,0,0.3405
3,3.12,6,0,0.386
3,3.12,0,0,0.3662
3,3.12,0,6,0.4941
3,3.12,6,6,0.3159
3,3.12,0,0,0.3559
3,3.12,0,0,0.4638
3,3.12,6,6,0.4818
3,3.12,6,6,0.426
3,3.12,6,0,0.2779
3,3.12,0,0,0.4858
4,3.12,0,0,0.4107
4,3.12,6,6,0.268
4,3.12,6,6,0.174
4,3.12,6,6,0.1878
4,3.12,6,0,0.3537
4,3.12,6,6,0.3698
4,3.12,6,6,0.4242
4,3.12,6,0,0.352
4,3.12,6,6,0.376
4,3.12,0,0,0.334
4,3.12,6,6,0.3158
4,3.12,0,0,0.3078
4,3.12,6,6,0.4377
4,3.12,0,0,0.248
4,3.12,6,6,0.2918
4,3.12,0,0,0.4058
4,3.12,6,6,0.3379
4,3.12,6,6,0.3677
4,3.12,0,0,0.4518
4,3.12,0,6,0.6856
4,3.12,6,6,0.4517
4,3.12,6,0,0.4857
4,3.12,6,6,0.2862
4,3.12,0,0,0.4339
4,3.12,0,0,0.4537
4,3.12,0,0,0.5517
4,3.12,0,0,0.5657
4,3.12,6,0,0.4139
4,3.12,0,0,0.4844
4,3.12,6,6,0.2398
3,3.12,0,0,0.5083
3,3.12,7,7,0.3722
3,3.12,7,7,0.2319
3,3.12,0,0,0.2741
3,3.12,7,0,0.4599
3,3.12,0,0,0.5718
3,3.12,7,7,0.2486
3,3.12,7,7,0.5461
3,3.12,7,7,0.336
3,3.12,7,7,0.2921
3,3.12,0,7,0.3559
3,3.12,0,0,0.33
3,3.12,0,7,0.3521
3,3.12,0,0,0.6281
3,3.12,0,0,0.4058
3,3.12,7,7,0.4658
3,3.12,0,0,0.5762
3,3.12,7,7,0.5658
3,3.12,0,0,0.3704
3,3.12,7,7,0.8056
3,3.12,7,7,0.7277
3,3.12,7,7,0.7017
3,3.12,0,0,0.7017
3,3.12,0,0,0.446
3,3.12,0,0,0.3259
3,3.12,7,7,0.3558
3,3.12,7,7,0.3779
3,3.12,7,7,0.5418
3,3.12,7,7,0.3698
3,3.12,7,0,0.7859
4,3.12,7,0,0.392
4,3.12,7,7,0.292
4,3.12,0,0,0.2845
4,3.12,7,0,0.258
4,3.12,7,0,0.3118
4,3.12,7,7,0.2461
4,3.12,7,7,0.216
4,3.12,7,7,0.2358
4,3.12,0,0,0.4797
4,3.12,7,7,0.3178
4,3.12,0,0,0.3099
4,3.12,0,7,0.4537
4,3.12,7,7,0.2739
4,3.12,0,7,0.2898
4,3.12,0,0,0.2585
4,3.12,7,7,0.3664
4,3.12,7,7,0.4423
4,3.12,7,7,0.5743
4,3.12,7,7,0.3399
4,3.12,7,7,0.3538
4,3.12,0,7,0.3741
4,3.12,0,0,0.2837
4,3.12,0,0,0.3539
4,3.12,7,7,0.3438
4,3.12,0,0,0.4458
4,3.12,0,7,0.4537
4,3.12,7,7,0.3518
4,3.12,0,0,0.2764
4,3.12,7,7,0.4698
4,3.12,7,7,0.4377
3,3.12,8,0,0.432
3,3.12,0,0,0.33
3,3.12,8,8,0.3901
3,3.12,0,0,0.3393
3,3.12,0,0,0.5943
3,3.12,0,0,0.2842
3,3.12,0,0,0.4199
3,3.12,0,8,0.5427
3,3.12,0,0,0.7818
3,3.12,0,0,0.3679
3,3.12,0,0,0.4059
3,3.12,8,0,0.6557
3,3.12,8,8,0.3382
3,3.12,8,0,0.5275
3,3.12,8,8,0.2479
3,3.12,0,0,0.403
3,3.12,8,0,0.4518
3,3.12,8,8,0.3179
3,3.12,0,0,0.4364
3,3.12,8,0,0.3833
3,3.12,8,8,0.3492
3,3.12,0,0,0.5398
3,3.12,8,8,0.344
3,3.12,0,8,0.6298
3,3.12,8,0,0.4659
3,3.12,0,0,0.4398
3,3.12,8,8,0.3883
3,3.12,0,0,0.448
3,3.12,8,8,0.5238
3,3.12,0,0,0.7209
4,3.12,0,0,0.3301
4,3.12,8,0,0.3041
4,3.12,0,0,0.3258
4,3.12,8,8,0.276
4,3.12,0,0,0.3079
4,3.12,0,0,0.412
4,3.12,8,8,0.3418
4,3.12,8,0,0.3818
4,3.12,0,0,0.3938
4,3.12,0,0,0.3438
4,3.12,8,8,0.3079
4,3.12,0,0,0.5645
4,3.12,8,8,0.4184
4,3.12,8,0,0.2882
4,3.12,0,0,0.3202
4,3.12,8,0,0.304
4,3.12,8,8,0.2782
4,3.12,0,0,0.3496
4,3.12,0,0,0.3717
4,3.12,0,0,0.4638
4,3.12,8,8,0.4097
4,3.12,8,0,0.4921
4,3.12,0,0,0.5477
4,3.12,0,0,0.5937
4,3.12,0,0,0.4357
4,3.12,8,8,0.3822
4,3.12,0,0,0.3224
4,3.12,0,0,0.2882
4,3.12,8,8,0.4402
4,3.12,8,8,0.3605
3,3.12,0,0,0.5601
3,3.12,0,0,0.2761
3,3.12,9,9,0.524
3,3.12,0,0,0.561
3,3.12,9,9,0.604
3,3.12,0,0,0.526
3,3.12,0,0,0.3339
3,3.12,0,0,0.4038
3,3.12,0,0,0.4159
3,3.12,9,9,0.4578
3,3.12,0,0,0.445
3,3.12,0,0,0.4481
3,3.12,0,0,0.264
3,3.12,9,9,0.6017
3,3.12,0,0,0.6857
3,3.12,9,9,0.5838
3,3.12,9,9,0.4222
3,3.12,9,9,0.5039
3,3.12,9,9,0.6319
3,3.12,9,9,0.4199
3,3.12,9,9,0.4479
3,3.12,0,0,0.7857
3,3.12,0,0,0.6278
3,3.12,9,9,0.5898
3,3.12,9,9,0.5205
3,3.12,9,9,0.6537
3,3.12,0,0,0.4478
3,3.12,9,9,0.5058
3,3.12,0,0,0.7076
3,3.12,9,9,0.652
4,3.12,9,9,0.37
4,3.12,9,9,0.2138
4,3.12,9,9,0.2798
4,3.12,9,9,0.2719
4,3.12,0,0,0.3301
4,3.12,9,9,0.3838
4,3.12,0,0,0.6177
4,3.12,9,9,0.2622
4,3.12,0,0,0.3105
4,3.12,0,0,0.42
4,3.12,0,0,0.3738
4,3.12,9,9,0.2345
4,3.12,9,9,0.2598
4,3.12,0,0,0.4518
4,3.12,9,9,0.2558
4,3.12,9,9,0.3299
4,3.12,9,9,0.2639
4,3.12,0,0,0.2661
4,3.12,9,9,1.0674
4,3.12,0,0,0.2998
4,3.12,0,0,0.282
4,3.12,0,0,0.4041
4,3.12,0,0,0.3122
4,3.12,9,9,0.234
4,3.12,0,0,0.2441
4,3.12,9,9,0.2941
4,3.12,9,9,0.3183
4,3.12,0,0,0.5815
4,3.12,0,0,0.5137
4,3.12,9,9,0.286
3,3.12,0,0,0.4282
3,3.12,0,0,0.51
3,3.12,0,10,0.4798
3,3.12,10,10,0.2478
3,3.12,0,0,0.3871
3,3.12,10,10,0.5417
3,3.12,10,0,0.2999
3,3.12,0,10,0.5478
3,3.12,0,0,0.4598
3,3.12,0,0,0.2842
3,3.12,10,10,0.3561
3,3.12,0,0,0.5957
3,3.12,10,0,0.5266
3,3.12,0,0,0.8298
3,3.12,10,10,0.3521
3,3.12,10,10,0.4063
3,3.12,10,0,1.2673
3,3.12,0,0,0.3381
3,3.12,0,10,0.5041
3,3.12,10,10,0.4308
3,3.12,0,10,0.5626
3,3.12,0,0,0.616
3,3.12,10,10,0.5298
3,3.12,0,0,0.4538
3,3.12,0,0,0.4177
3,3.12,10,10,0.5638
3,3.12,10,10,0.3119
3,3.12,0,0,0.4218
3,3.12,0,0,0.4183
3,3.12,0,0,0.3239
4,3.12,10,10,0.2664
4,3.12,10,10,0.3378
4,3.12,10,10,0.2962
4,3.12,10,10,0.2801
4,3.12,10,10,0.2544
4,3.12,10,10,0.3298
4,3.12,10,10,0.3279
4,3.12,0,0,0.3501
4,3.12,10,0,0.3142
4,3.12,0,0,0.4819
4,3.12,10,10,0.3158
4,3.12,10,10,0.4116
4,3.12,10,0,0.8396
4,3.12,0,0,0.5539
4,3.12,0,0,0.3838
4,3.12,0,0,0.3395
4,3.12,0,0,0.33
4,3.12,10,10,0.248
4,3.12,10,10,0.2579
4,3.12,0,0,0.5377
4,3.12,10,10,0.4021
4,3.12,0,0,0.3418
4,3.12,0,0,0.3299
4,3.12,10,10,0.2978
4,3.12,0,0,0.4019
4,3.12,10,10,0.3338
4,3.12,0,0,0.4121
4,3.12,0,0,0.28
4,3.12,10,10,0.3266
4,3.12,10,10,0.4238
3,3.12,0,0,0.4208
3,3.12,11,11,0.7676
3,3.12,11,11,0.5818
3,3.12,11,11,0.7059
3,3.12,0,0,0.408
3,3.12,11,11,1.0857
3,3.12,0,0,0.55
3,3.12,11,11,0.7236
3,3.12,11,11,0.5318
3,3.12,11,11,0.4818
3,3.12,0,0,0.4019
3,3.12,0,0,0.4301
3,3.12,0,0,0.3939
3,3.12,11,11,0.5719
3,3.12,11,11,0.4798
3,3.12,11,11,0.4317
3,3.12,0,0,0.3379
3,3.12,11,11,0.4556
3,3.12,0,0,0.5378
3,3.12,11,11,0.6218
3,3.12,11,11,0.6337
3,3.12,0,0,0.4888
3,3.12,11,11,0.6337
3,3.12,0,0,0.5141
3,3.12,11,11,0.6277
3,3.12,0,11,0.6439
3,3.12,11,11,0.7256
3,3.12,0,0,0.4439
3,3.12,0,0,0.4698
3,3.12,0,0,0.7117
4,3.12,0,0,0.358
4,3.12,0,0,0.522
4,3.12,0,0,0.3444
4,3.12,11,11,0.3438
4,3.12,11,11,0.2779
4,3.12,11,11,0.2479
4,3.12,0,0,0.3959
4,3.12,11,11,0.2621
4,3.12,0,0,0.2161
4,3.12,11,11,0.2661
4,3.12,11,11,0.2259
4,3.12,11,11,0.2118
4,3.12,0,0,0.2778
4,3.12,11,11,0.2697
4,3.12,0,11,0.4957
4,3.12,11,11,0.2219
4,3.12,0,0,0.4477
4,3.12,0,0,0.8355
4,3.12,0,0,0.5077
4,3.12,11,11,0.5858
4,3.12,0,0,0.2878
4,3.12,0,0,0.184
4,3.12,11,11,0.3378
4,3.12,11,11,0.2659
4,3.12,11,11,0.2419
4,3.12,11,11,0.3138
4,3.12,11,11,0.2418
4,3.12,0,0,0.2342
4,3.12,0,0,0.3418
4,3.12,11,11,0.3799
3,3.12,0,0,0.5203
3,3.12,12,12,0.3599
3,3.12,12,12,0.524
3,3.12,12,12,0.3862
3,3.12,0,0,0.7597
3,3.12,12,0,0.4446
3,3.12,0,0,0.4861
3,3.12,0,0,0.4618
3,3.12,0,0,0.4962
3,3.12,12,12,0.5363
3,3.12,12,0,0.4699
3,3.12,0,0,0.5258
3,3.12,12,12,0.4838
3,3.12,12,12,0.7718
3,3.12,12,12,0.6397
3,3.12,0,0,0.434
3,3.12,0,0,0.4218
3,3.12,0,0,0.3838
3,3.12,12,0,0.316
3,3.12,0,0,0.5138
3,3.12,12,12,0.592
3,3.12,12,12,0.4124
3,3.12,0,0,0.4119
3,3.12,0,0,0.4279
3,3.12,0,0,0.4219
3,3.12,12,0,0.2819
3,3.12,12,12,0.4039
3,3.12,12,12,0.3258
3,3.12,12,12,0.4458
3,3.12,12,12,0.3519
4,3.12,12,12,0.3818
4,3.12,12,12,0.256
4,3.12,12,12,0.284
4,3.12,0,0,0.4917
4,3.12,12,12,0.5321
4,3.12,12,12,0.4018
4,3.12,12,12,0.3659
4,3.12,12,0,0.4581
4,3.12,0,0,0.6277
4,3.12,12,12,0.4457
4,3.12,0,0,0.402
4,3.12,0,0,0.2778
4,3.12,0,0,0.6397
4,3.12,12,0,0.3858
4,3.12,12,12,0.3721
4,3.12,0,0,0.5376
4,3.12,0,0,0.2957
4,3.12,0,0,0.2499
4,3.12,0,0,0.2998
4,3.12,12,12,0.5377
4,3.12,12,12,0.2559
4,3.12,0,0,0.402
4,3.12,12,12,0.424
4,3.12,0,0,0.3559
4,3.12,12,0,0.3619
4,3.12,12,12,0.3742
4,3.12,0,0,0.388
4,3.12,0,0,0.3897
4,3.12,12,0,0.306
4,3.12,0,0,0.3358
3,3.12,13,13,0.3818
3,3.12,0,0,0.4658
3,3.12,0,0,0.3238
3,3.12,13,0,0.2043
3,3.12,0,0,0.47
3,3.12,13,13,0.6237
3,3.12,13,13,0.4341
3,3.12,0,0,0.4599
3,3.12,0,0,0.7098
3,3.12,13,13,0.6278
3,3.12,0,0,0.47
3,3.12,0,0,0.5038
3,3.12,13,13,0.4298
3,3.12,0,0,0.4579
3,3.12,13,13,1.1654
3,3.12,0,13,0.6804
3,3.12,13,13,0.4015
3,3.12,13,13,0.3396
3,3.12,0,0,0.4581
3,3.12,0,0,0.554
3,3.12,0,0,0.3692
3,3.12,0,0,0.3501
