session,amplitude,sa,ss,pmf,presence,response_presence,reaction_time
1,5.1111,0.12437,0.01893,0.95163,1,0,0.3054
1,5.1111,0.12363,-0.04232,0.91488,1,0,0.2354
1,5.1111,0.14324,-0.08924,0.74435,0,1,0.4526
1,5.1111,0.12597,0.01128,1.17213,1,0,0.2735
1,5.1111,0.14247,-0.01015,0.84636,1,0,0.3312
1,5.1111,0.14381,-0.00369,0.88193,1,1,0.3519
1,5.1111,0.11456,-0.04783,0.97902,1,0,0.2392
1,5.1111,0.13665,-0.03688,0.90801,0,0,0.2812
1,5.1111,0.15086,-0.06508,0.83365,1,0,0.3081
1,5.1111,0.1369,-0.03782,0.87702,0,0,0.3297
1,5.1111,0.13385,-0.01043,0.85084,0,0,0.3455
1,5.1111,0.13369,-0.00663,0.89915,1,0,0.3981
1,5.1111,0.12252,0.0487,0.78917,1,0,0.0
1,5.1111,0.13534,-0.00779,1.73694,0,0,0.4673
1,5.1111,0.12852,-0.01294,0.8982,1,1,0.2893
1,5.1111,0.13904,-0.05191,0.83199,0,0,0.3044
1,5.1111,0.14622,-0.0151,0.89985,1,0,0.3413
1,5.1111,0.14244,-0.00823,0.83103,1,1,0.2793
1,5.1111,0.13026,0.0221,1.11583,1,1,0.4606
1,5.1111,0.12542,0.06204,0.88875,0,0,0.2596
1,5.1111,0.1307,0.07965,0.97192,0,0,0.0
1,5.1111,0.11925,0.04796,0.79963,1,0,0.2487
1,5.1111,0.13011,-0.01852,0.89708,0,0,0.4999
1,5.1111,0.12996,-0.03943,0.8714,1,0,0.4294
1,5.1111,0.13559,0.0231,0.85314,0,0,0.4765
1,5.1111,0.14422,-0.04209,0.84117,0,0,0.3524
1,5.1111,0.12901,-0.02068,1.14449,0,1,0.3292
1,5.1111,0.12276,0.02798,0.94771,1,0,0.3675
1,5.1111,0.12818,0.06994,0.93676,0,0,0.3661
1,5.1111,0.11901,-0.01333,1.24003,1,0,0.4603
1,5.1111,0.13958,0.0006,1.11588,1,1,0.3225
1,5.1111,0.14745,-0.0109,1.0845,1,1,0.3103
1,5.1111,0.12381,0.06069,0.83867,1,0,0.4999
1,5.1111,0.12704,0.03801,0.93962,1,1,0.2769
1,5.1111,0.12236,0.04059,0.95571,0,0,0.3395
1,5.1111,0.13536,0.01021,1.08888,0,0,0.3951
1,5.1111,0.13451,-0.05296,0.93603,0,0,0.5
1,5.1111,0.13167,0.03018,1.25887,1,1,0.2226
1,5.1111,0.14848,-0.02427,1.31742,1,0,0.3649
1,5.1111,0.13736,0.04155,1.34295,1,1,0.1886
1,5.1111,0.12455,-0.0199,1.11928,0,0,0.2827
1,5.1111,0.12896,-0.01329,0.88526,1,1,0.3191
1,5.1111,0.14663,-0.0455,0.87139,0,0,0.2856
1,5.1111,0.12129,-0.02754,0.91848,0,0,0.3859
1,5.1111,0.1347,0.0211,0.90265,0,0,0.4158
1,5.1111,0.12654,-0.03629,0.83308,0,0,0.3507
1,5.1111,0.13836,0.00105,0.86445,1,1,0.2289
1,5.1111,0.12598,0.05253,0.94133,0,0,0.2672
1,5.1111,0.13583,-0.05231,0.82028,0,0,0.3553
1,5.1111,0.12641,0.06148,0.81244,1,1,0.3195
1,5.1111,0.14702,-0.06644,5.13675,0,0,0.358
1,5.1111,0.14248,0.01698,0.88728,0,0,0.4998
1,5.1111,0.12334,0.05133,0.79718,1,1,0.3551
1,5.1111,0.1135,0.03042,0.85897,0,0,0.233
1,5.1111,0.1335,-0.02036,1.55379,1,0,0.3401
1,5.1111,0.14298,-0.08858,0.8525,1,0,0.3156
1,5.1111,0.15071,0.01648,0.83556,1,1,0.4578
1,5.1111,0.13731,0.04455,0.75318,0,0,0.3277
1,5.1111,0.13703,-0.064,0.92325,0,0,0.3258
1,5.1111,0.13253,0.02964,0.81553,0,0,0.3084
1,5.1111,0.13312,-0.07475,0.88485,0,0,0.3627
1,5.1111,0.12706,-0.06746,0.97426,1,0,0.2889
1,5.1111,0.13723,0.0376,0.80299,0,0,0.2313
1,5.1111,0.12912,0.06002,0.84185,0,0,0.3174
1,5.1111,0.13131,0.00555,0.78068,1,1,0.3125
1,5.1111,0.13423,0.03508,1.42031,0,0,0.2026
1,5.1111,0.1449,-0.05187,0.84237,0,0,0.397
1,5.1111,0.13365,-0.0786,1.19794,0,0,0.2759
1,5.1111,0.11643,0.03106,0.82255,0,0,0.3543
1,5.1111,0.13028,0.00931,0.84551,0,0,0.3127
1,5.1111,0.12264,0.00122,1.29456,1,0,0.3621
1,5.1111,0.1347,0.0211,0.90265,0,0,0.285
1,5.1111,0.12044,0.02036,0.89493,0,0,0.4457
1,5.1111,0.13325,-0.01332,0.84491,0,0,0.3801
1,5.1111,0.13136,-0.0306,1.46252,1,1,0.3942
1,5.1111,0.138,-0.04316,1.09928,0,0,0.3997
1,5.1111,0.11693,0.07951,1.06519,0,0,0.4229
1,5.1111,0.13083,0.05252,1.05901,0,0,0.3964
1,5.1111,0.12257,0.06227,0.85641,1,1,0.3311
1,5.1111,0.13004,-0.06087,0.82064,1,0,0.3436
1,5.1111,0.14161,0.02964,0.91645,0,0,0.3419
1,5.1111,0.1119,0.09298,0.78887,1,0,0.4922
1,5.1111,0.13614,-0.02424,0.85525,0,0,0.3786
1,5.1111,0.13223,0.03744,2.13454,0,0,0.3767
1,5.1111,0.14194,-0.03327,0.8465,1,0,0.0
1,5.1111,0.12948,-0.01581,1.8963,1,1,0.5
1,5.1111,0.13662,-0.08011,4.08666,1,1,0.4999
1,5.1111,0.12114,0.0242,0.83453,1,0,0.4182
1,5.1111,0.12057,0.05109,0.81995,1,0,0.2966
1,5.1111,0.12723,0.01737,1.55289,1,0,0.4628
1,5.1111,0.09877,0.03422,0.95058,0,0,0.4998
1,5.1111,0.1378,-0.01805,0.79645,1,0,0.4205
1,5.1111,0.12961,-0.04378,1.01332,1,1,0.3628
1,5.1111,0.13501,0.00418,0.86079,1,1,0.3453
1,5.1111,0.10373,0.01376,0.77533,0,0,0.3514
1,5.1111,0.13096,-0.02951,2.44283,1,0,0.5
1,5.1111,0.1254,-0.02347,0.85579,1,0,0.4152
1,5.1111,0.11947,0.0193,1.04448,0,0,0.4861
1,5.1111,0.1338,0.03443,0.99031,1,1,0.2958
1,5.1111,0.12829,0.01857,0.93739,1,1,0.3227
1,5.1111,0.14259,-0.03026,0.96789,0,0,0.3323
1,5.1111,0.12211,0.01525,0.75484,0,0,0.3623
1,5.1111,0.12108,-0.02059,1.05469,1,0,0.3654
1,5.1111,0.14426,0.00686,0.94759,1,0,0.3588
1,5.1111,0.12216,-0.05348,0.94163,1,0,0.2898
1,5.1111,0.14074,-0.03636,0.80716,0,0,0.2383
1,5.1111,0.13025,0.00769,0.76732,1,1,0.4168
1,5.1111,0.11951,0.09054,0.92495,0,0,0.3361
1,5.1111,0.13412,0.01839,0.92125,0,0,0.2286
1,5.1111,0.1408,-0.05799,0.94726,0,1,0.3387
1,5.1111,0.13032,0.00604,1.63292,1,0,0.3075
1,5.1111,0.11485,0.10645,0.88865,1,1,0.3552
1,5.1111,0.13248,0.05788,0.80061,1,1,0.2488
1,5.1111,0.12102,0.01852,1.0215,0,0,0.2548
1,5.1111,0.12433,0.01614,1.05991,0,0,0.2775
1,5.1111,0.1056,0.01002,1.64901,1,1,0.3878
1,5.1111,0.12769,-0.05936,0.79487,1,1,0.2622
1,5.1111,0.13241,0.02636,1.05983,1,1,0.2765
1,5.1111,0.12925,0.01173,0.83784,0,0,0.3388
1,5.1111,0.12085,0.04466,0.79359,0,0,0.3966
1,5.1111,0.12815,0.03088,0.92341,0,1,0.2837
1,5.1111,0.13545,0.00059,1.74731,1,1,0.3141
1,5.1111,0.12639,0.03444,0.83019,1,0,0.3433
1,5.1111,0.12899,0.04587,0.82476,0,0,0.3264
1,5.1111,0.12052,-0.00331,1.4934,1,1,0.4284
1,5.1111,0.13129,0.00523,0.94301,0,0,0.3109
1,5.1111,0.14718,0.01334,0.93845,0,1,0.2734
1,5.1111,0.13397,-0.0022,1.59692,1,1,0.2874
1,5.1111,0.13121,0.00396,0.88159,1,1,0.4135
1,5.1111,0.11638,0.08663,0.88503,0,0,0.2846
1,5.1111,0.11942,0.0405,0.83132,1,1,0.33
1,5.1111,0.1288,0.04816,0.88189,0,0,0.3367
1,5.1111,0.14347,-0.00735,1.10479,1,0,0.3073
1,5.1111,0.12457,0.00285,0.95824,0,0,0.4999
1,5.1111,0.12107,0.08249,1.07017,1,1,0.2996
1,5.1111,0.13445,-0.02906,1.14107,0,0,0.2986
1,5.1111,0.14241,-0.01683,0.9794,0,1,0.2156
1,5.1111,0.13719,-0.05896,0.92045,0,0,0.2959
1,5.1111,0.11604,0.05773,0.77877,1,1,0.1371
1,5.1111,0.13006,-0.00197,4.16484,0,0,0.2073
1,5.1111,0.12724,0.02739,0.83461,1,1,0.2627
1,5.1111,0.14106,-0.06142,0.868,1,0,0.2605
1,5.1111,0.1306,0.03496,0.93927,0,0,0.2991
1,5.1111,0.12976,0.02526,0.83731,1,1,0.2418
1,5.1111,0.12249,-0.02856,1.00042,0,0,0.2401
1,5.1111,0.11606,0.01406,0.80974,0,0,0.3339
1,5.1111,0.14815,0.00603,2.3526,1,1,0.3559
1,5.1111,0.1158,-0.02257,0.99473,1,1,0.3863
1,5.1111,0.13088,0.00379,1.11352,1,1,0.0
1,5.1111,0.11596,0.00487,0.89199,0,0,0.4238
1,5.1111,0.1451,0.01769,0.94512,0,0,0.3823
1,5.1111,0.12427,-0.02609,0.78865,1,1,0.4999
1,5.1111,0.13353,0.03374,0.87734,1,1,0.3708
1,5.1111,0.14479,-0.03227,0.85021,1,1,0.5
1,5.1111,0.11415,-0.00646,1.2327,0,0,0.3273
1,9.4444,0.15469,-0.1849,0.9016,1,0,0.3055
1,9.4444,0.10036,0.03207,0.89827,1,1,0.2157
1,9.4444,0.14709,0.14169,0.88533,0,0,0.3502
1,9.4444,0.15178,0.15197,0.80258,0,1,0.2686
1,9.4444,0.15174,-0.17224,0.88952,0,0,0.4186
1,9.4444,0.11184,-0.07469,1.49752,0,0,0.3927
1,9.4444,0.15213,-0.11933,0.83277,0,0,0.3194
1,9.4444,0.13327,0.21392,0.8376,1,1,0.3415
1,9.4444,0.14893,-0.20497,1.15983,1,0,0.2345
1,9.4444,0.14699,0.03876,1.0005,1,1,0.327
1,9.4444,0.17099,0.02942,0.87852,0,0,0.3033
1,9.4444,0.15601,-0.01037,2.33519,1,1,0.3353
1,9.4444,0.12369,-0.06526,0.82593,1,0,0.2283
1,9.4444,0.14748,0.01689,1.41903,1,1,0.4111
1,9.4444,0.12874,-0.11324,0.94439,0,0,0.4015
1,9.4444,0.18237,-0.03058,1.92514,0,0,0.4002
1,9.4444,0.11724,0.0091,0.77603,0,0,0.3022
1,9.4444,0.13848,-0.1672,1.3726,0,0,0.3004
1,9.4444,0.14483,-0.04904,0.97602,0,1,0.467
1,9.4444,0.15643,0.05294,1.01453,0,0,0.2655
1,9.4444,0.18419,0.00169,1.18717,1,0,0.2309
1,9.4444,0.15551,-0.01869,0.91294,1,1,0.3006
1,9.4444,0.14517,-0.15467,2.27729,1,1,0.3308
1,9.4444,0.15056,-0.20374,1.01132,0,0,0.3535
1,9.4444,0.14402,0.06226,1.64887,1,1,0.3357
1,9.4444,0.17473,-0.02409,2.05391,1,1,0.4999
1,9.4444,0.17457,-0.14679,0.88134,1,1,0.2843
1,9.4444,0.20955,0.06226,1.52659,1,1,0.2743
1,9.4444,0.13169,-0.00964,1.07999,0,0,0.3761
1,9.4444,0.16208,0.04288,0.88254,0,0,0.3586
1,9.4444,0.14866,-0.14062,1.02102,1,0,0.2695
1,9.4444,0.15172,-0.0383,1.66168,0,0,0.3556
1,9.4444,0.17078,0.17654,0.81606,0,1,0.4015
1,9.4444,0.13447,-0.12399,0.90952,0,0,0.4241
1,9.4444,0.13231,-0.00196,1.53509,0,0,0.3823
1,9.4444,0.17531,-0.06516,0.88097,1,1,0.3508
1,9.4444,0.17093,0.07225,0.98067,0,1,0.3938
1,9.4444,0.17162,0.02452,1.39146,1,1,0.4073
1,9.4444,0.1534,-0.0195,0.93228,1,0,0.4376
1,9.4444,0.15128,0.02647,0.89037,1,0,0.4522
1,9.4444,0.14036,-0.0952,1.20933,1,1,0.2744
1,9.4444,0.16632,-0.21034,1.50018,0,0,0.3602
1,9.4444,0.17052,-0.20759,0.91819,1,1,0.3909
1,9.4444,0.15011,0.08324,0.9289,1,1,0.2052
1,9.4444,0.20703,-0.17644,1.20644,0,0,0.3478
1,9.4444,0.15367,-0.03723,0.8328,0,0,0.2808
1,9.4444,0.10604,0.15385,0.81868,1,1,0.5
1,9.4444,0.16337,-0.12935,0.9659,0,0,0.4049
1,9.4444,0.1619,-0.10396,0.85665,1,1,0.3871
1,9.4444,0.17395,-0.16314,1.52387,0,0,0.3694
1,9.4444,0.178,-0.18,0.96758,1,0,0.3654
1,9.4444,0.13975,-0.03279,1.24065,0,1,0.2922
1,9.4444,0.18268,0.02455,0.89866,0,1,0.2658
1,9.4444,0.14468,0.07194,1.87864,1,1,0.3156
1,9.4444,0.14104,0.01387,1.30056,1,0,0.2495
1,9.4444,0.13859,0.19639,0.79056,0,0,0.3013
1,9.4444,0.20307,-0.01688,0.86309,1,1,0.2303
1,9.4444,0.12217,0.15965,0.78175,1,1,0.3003
1,9.4444,0.14451,0.21984,0.8466,0,0,0.3148
1,9.4444,0.17222,-0.07551,0.8439,1,1,0.3931
1,9.4444,0.16599,-0.00446,3.10013,0,0,0.2874
1,9.4444,0.18992,-0.03825,0.96826,0,0,0.4372
1,9.4444,0.17984,-0.13726,1.03184,1,0,0.2831
1,9.4444,0.17749,-0.14882,0.74867,1,1,0.3164
1,9.4444,0.12613,-0.0502,0.88806,1,0,0.2416
1,9.4444,0.14864,0.11941,2.20859,0,1,0.5
1,9.4444,0.15702,0.02282,0.91536,0,1,0.0
1,9.4444,0.12317,0.12202,1.03714,0,0,0.2094
1,9.4444,0.14935,0.02451,0.96368,1,1,0.34
1,9.4444,0.14707,0.06217,0.79826,1,0,0.3182
1,9.4444,0.13444,0.13486,0.8591,1,1,0.2368
1,9.4444,0.17106,-0.16043,1.14825,0,1,0.4999
1,9.4444,0.16983,0.04409,2.0238,1,1,0.2571
1,9.4444,0.16854,-0.09465,0.87084,1,0,0.2874
1,9.4444,0.16575,-0.19319,1.06041,0,0,0.3656
1,9.4444,0.13344,-0.06251,1.51214,0,0,0.3962
1,9.4444,0.19737,0.11056,1.08505,0,0,0.331
1,9.4444,0.14439,0.16044,1.223,1,1,0.3693
1,9.4444,0.1792,-0.05901,1.18978,1,0,0.3515
1,9.4444,0.17261,-0.03685,1.56986,0,0,0.3658
1,9.4444,0.14039,-0.00114,1.00872,1,1,0.5
1,9.4444,0.13513,0.11485,1.02259,0,0,0.3469
1,9.4444,0.13484,0.07654,1.11075,0,0,0.3677
1,9.4444,0.15948,-0.11416,0.93957,1,0,0.2703
1,9.4444,0.18042,0.05249,0.83096,1,1,0.3407
1,9.4444,0.14702,0.02228,1.23549,0,0,0.2422
1,9.4444,0.18576,0.01818,1.14296,1,0,0.3532
1,9.4444,0.17104,-0.15066,0.96544,0,0,0.3839
1,9.4444,0.16834,0.06233,1.51489,1,0,0.3496
1,9.4444,0.14179,-0.01084,1.19232,1,0,0.4523
1,9.4444,0.13138,0.12189,0.81405,0,0,0.3188
1,9.4444,0.1242,0.03322,5.17661,0,0,0.477
1,9.4444,0.17951,-0.01572,0.83966,0,0,0.3552
1,9.4444,0.18699,0.04814,0.91968,1,1,0.3879
1,9.4444,0.15704,-0.07216,1.16786,0,0,0.2718
1,9.4444,0.14801,0.10935,0.93813,1,0,0.3611
1,9.4444,0.16072,-0.03772,0.83728,0,1,0.3925
1,9.4444,0.15377,0.04299,1.07511,1,1,0.3825
1,9.4444,0.17549,-0.06845,0.92213,0,0,0.3084
1,9.4444,0.14699,-0.0257,0.80938,0,0,0.371
1,9.4444,0.18421,-0.16236,1.389,1,0,0.3685
1,9.4444,0.15636,0.13723,0.86511,1,0,0.3118
1,9.4444,0.133,-0.08397,0.80909,1,0,0.3342
1,9.4444,0.14102,0.18457,0.81085,1,1,0.5
1,9.4444,0.12055,0.05408,0.92918,1,1,0.3634
1,9.4444,0.13707,0.17732,1.5058,1,1,0.2494
1,9.4444,0.1877,-0.0536,1.19018,1,0,0.3112
1,9.4444,0.16881,0.05888,0.93945,1,1,0.1826
1,9.4444,0.14335,-0.14026,0.92484,1,1,0.3154
1,9.4444,0.12126,0.07546,0.93617,1,1,0.2513
1,9.4444,0.1313,0.072,1.00538,1,1,0.2975
1,9.4444,0.14132,0.12521,0.91579,0,0,0.2882
1,9.4444,0.16345,0.0307,1.84629,1,1,0.2065
1,9.4444,0.1355,0.11162,0.92969,1,1,0.2526
1,9.4444,0.15069,0.10294,1.15575,0,0,0.257
1,9.4444,0.18548,-0.10536,1.61168,1,1,0.1591
1,9.4444,0.12991,-0.07969,1.25911,0,0,0.2478
1,9.4444,0.15709,0.1433,0.89682,0,1,0.2539
1,9.4444,0.14327,0.07035,1.36441,0,0,0.2217
1,9.4444,0.14347,0.04884,0.92586,0,0,0.2988
1,9.4444,0.15174,-0.17224,0.88952,1,1,0.3367
1,9.4444,0.13788,0.01699,1.23313,0,0,0.2475
1,9.4444,0.18273,-0.163,1.06976,0,1,0.3098
1,9.4444,0.14148,0.12616,1.23282,0,0,0.4599
1,9.4444,0.18277,-0.0261,0.91365,0,0,0.4662
1,9.4444,0.15489,0.0389,2.06668,1,1,0.3147
1,9.4444,0.13598,0.03308,0.89395,1,0,0.2387
1,9.4444,0.15684,0.16455,0.84291,1,0,0.3812
1,9.4444,0.15161,-0.04173,1.4774,1,1,0.4752
1,9.4444,0.18416,0.16434,1.13657,0,1,0.4998
1,9.4444,0.16824,0.14495,1.00177,0,0,0.3844
1,9.4444,0.17227,-0.07289,0.89749,0,1,0.3103
1,9.4444,0.16389,-0.04347,0.98033,1,0,0.3641
1,9.4444,0.17151,-0.068,1.43048,0,0,0.3766
1,9.4444,0.14234,0.15831,1.14558,0,0,0.3054
1,9.4444,0.18822,0.05866,1.86448,0,0,0.3436
1,9.4444,0.12646,0.04898,1.18661,1,1,0.2694
1,9.4444,0.18561,-0.08328,1.0739,0,0,0.3563
1,9.4444,0.1628,-0.01616,1.035,0,0,0.3036
1,9.4444,0.16861,-0.129,1.00216,0,0,0.2729
1,9.4444,0.17125,-0.04053,1.25523,0,0,0.3162
1,9.4444,0.17271,0.01983,1.12671,1,1,0.3497
1,9.4444,0.16419,0.14077,1.18325,1,1,0.2915
1,9.4444,0.12521,-0.02594,1.34837,0,0,0.4106
1,9.4444,0.17282,-0.09231,1.01881,0,0,0.3654
1,9.4444,0.16521,-0.06374,1.04071,1,1,0.3911
1,9.4444,0.14061,0.13014,1.10369,0,0,0.3223
1,9.4444,0.15932,-0.0199,1.00534,1,1,0.2885
1,9.4444,0.16972,-0.01439,1.16414,0,0,0.2655
1,9.4444,0.16966,0.01384,0.95331,0,0,0.336
1,9.4444,0.17398,-0.12447,1.4228,1,1,0.4998
1,9.4444,0.15693,0.06866,1.07142,0,0,0.2959
1,9.4444,0.14796,0.15002,1.31846,0,0,0.4054
1,9.4444,0.17111,-0.08076,0.98875,0,0,0.356
1,9.4444,0.14872,0.168,1.38934,1,1,0.2663
1,9.4444,0.20536,-0.05014,7.6807,1,1,0.1998
1,9.4444,0.19718,-0.02952,1.58778,1,1,0.5
1,9.4444,0.11762,-0.01386,1.53471,1,0,0.2609
1,9.4444,0.12336,0.1534,0.95887,1,1,0.2673
1,9.4444,0.17816,0.00798,1.065,1,1,0.297
1,9.4444,0.14966,-0.10991,0.97007,1,1,0.2716
1,9.4444,0.12581,0.18806,0.74147,0,0,0.3235
1,9.4444,0.15245,0.1063,1.23422,0,1,0.3617
1,9.4444,0.13435,0.12259,1.00745,0,0,0.3696
1,9.4444,0.19648,-0.04736,1.45399,0,0,0.3202
1,9.4444,0.14689,-0.18923,1.0604,1,0,0.262
1,9.4444,0.18945,-0.1492,0.96918,1,0,0.2996
1,9.4444,0.14707,0.01265,0.81324,0,0,0.2989
1,9.4444,0.14993,-0.00016,1.01157,0,0,0.3693
1,9.4444,0.15715,0.00105,0.79769,1,1,0.3436
1,9.4444,0.13254,-0.11185,1.0196,0,0,0.3176
1,9.4444,0.12882,0.15263,0.87427,1,1,0.2997
1,9.4444,0.18901,0.02041,1.18686,0,0,0.2891
1,9.4444,0.17632,-0.19553,1.30982,1,1,0.2723
1,9.4444,0.17248,-0.08071,1.6803,0,0,0.2784
1,9.4444,0.21897,-0.08607,0.97634,0,0,0.2529
1,9.4444,0.16116,0.03489,0.92296,0,0,0.2343
1,9.4444,0.14203,0.06419,1.0211,1,1,0.2245
1,9.4444,0.13905,0.06885,0.79558,1,1,0.2147
1,9.4444,0.15515,0.07794,1.2751,0,0,0.3891
1,9.4444,0.17612,0.08738,1.65657,1,1,0.2353
1,9.4444,0.18866,-0.1404,1.31705,0,0,0.2896
1,9.4444,0.19321,-0.04453,0.94314,1,1,0.2973
1,9.4444,0.16098,-0.11443,0.86697,1,0,0.2019
1,9.4444,0.19383,0.03398,1.53723,1,1,0.2945
1,9.4444,0.12963,0.07794,1.47315,0,0,0.1888
1,9.4444,0.15058,0.08024,0.85174,0,0,0.2239
1,9.4444,0.1423,-0.04147,1.21622,1,1,0.4653
1,9.4444,0.18382,-0.11534,1.13471,1,1,0.4996
1,9.4444,0.13294,0.0857,1.99978,0,0,0.3563
1,9.4444,0.15253,-0.01544,0.97689,0,0,0.4346
1,9.4444,0.12683,0.00418,0.97696,1,1,0.3609
1,9.4444,0.16335,0.04581,1.07141,1,1,0.3592
1,9.4444,0.16536,-0.09358,1.17054,0,0,0.3343
1,9.4444,0.15704,-0.07216,1.16786,0,0,0.3725
1,9.4444,0.14345,-0.19684,1.3808,0,0,0.4998
1,9.4444,0.17884,0.05182,1.31437,0,1,0.4007
1,9.4444,0.17925,0.04173,1.04475,1,1,0.3108
1,9.4444,0.15048,-0.18879,2.14683,1,1,0.3489
1,9.4444,0.14887,0.03586,1.05503,0,1,0.0
1,4.3333,0.11796,0.0918,0.95069,0,0,0.3501
1,4.3333,0.1286,-0.00246,0.85335,0,0,0.2881
1,4.3333,0.12085,0.0401,0.8326,0,0,0.2574
1,4.3333,0.12451,-0.01665,0.93377,0,0,0.2276
1,4.3333,0.12206,0.01352,1.0059,0,0,0.2629
1,4.3333,0.14001,-0.04229,0.77751,0,0,0.2969
1,4.3333,0.13023,-0.04814,0.88575,1,0,0.2303
1,4.3333,0.13392,-0.04803,0.9077,1,0,0.2259
1,4.3333,0.13249,-0.03397,1.07912,1,0,0.2415
1,4.3333,0.15412,-0.01678,2.29561,0,0,0.2436
1,4.3333,0.14114,0.03008,0.82815,0,0,0.2658
1,4.3333,0.13414,0.07518,0.83657,1,1,0.1732
1,4.3333,0.12352,0.01382,0.88285,0,0,0.2163
1,4.3333,0.12815,-0.03108,1.00662,1,1,0.4215
1,4.3333,0.12312,-0.07818,0.78602,0,1,0.3087
1,4.3333,0.14008,0.06435,0.87489,1,1,0.3268
1,4.3333,0.11861,0.00218,0.86931,0,0,0.2569
1,4.3333,0.12405,0.06052,0.99409,1,1,0.2781
1,4.3333,0.13973,-0.01343,1.20171,0,0,0.3589
1,4.3333,0.13828,0.00018,0.80555,1,0,0.3674
1,4.3333,0.1187,0.02948,1.24308,1,0,0.2752
1,4.3333,0.12744,0.02556,1.42165,1,1,0.4205
1,4.3333,0.13531,0.00198,0.82773,1,0,0.4133
1,4.3333,0.12756,0.01918,0.75796,1,1,0.2619
1,4.3333,0.13704,-0.00345,0.8985,0,0,0.4065
1,4.3333,0.11905,-0.03213,1.03128,1,1,0.4158
1,4.3333,0.12725,0.01471,0.83251,1,0,0.2801
1,4.3333,0.12397,-0.05202,0.85256,0,0,0.4111
1,4.3333,0.117,-0.01887,1.0284,0,0,0.4526
1,4.3333,0.12499,-0.04449,0.86572,0,1,0.4767
1,4.3333,0.12316,0.05943,0.97027,0,0,0.421
1,4.3333,0.12403,8e-05,1.17603,1,1,0.2803
1,4.3333,0.13144,0.03459,0.89595,0,1,0.4663
1,4.3333,0.14104,-0.02269,1.9156,0,0,0.3631
1,4.3333,0.12336,0.03713,0.79683,0,0,0.3984
1,4.3333,0.11565,0.00805,0.9203,1,0,0.4477
1,4.3333,0.144,0.01661,0.96972,0,0,0.4798
1,4.3333,0.12767,0.04168,0.8039,1,1,0.3152
1,4.3333,0.1384,-0.05329,0.89853,1,0,0.3229
1,4.3333,0.1389,9e-05,0.90355,0,0,0.3877
1,4.3333,0.13587,0.03668,3.45351,1,1,0.3248
1,4.3333,0.12735,0.05078,1.08928,1,0,0.3355
1,4.3333,0.1284,-0.06797,0.76341,1,0,0.3131
1,4.3333,0.13054,0.00502,1.36434,1,0,0.2969
1,4.3333,0.14825,-0.01286,0.84921,0,0,0.3296
1,4.3333,0.11878,0.08677,1.02124,1,1,0.4999
1,4.3333,0.12762,-0.02335,0.77405,0,0,0.3387
1,4.3333,0.13553,-0.00058,1.10092,1,1,0.4996
1,4.3333,0.1339,0.03004,1.24153,1,1,0.2946
1,4.3333,0.11665,0.05672,0.93812,0,0,0.3119
1,4.3333,0.14049,-0.0111,1.31015,0,0,0.3423
1,4.3333,0.13108,-0.02795,0.91559,1,0,0.3495
1,4.3333,0.13591,-0.03508,0.90288,0,0,0.2709
1,4.3333,0.15094,-0.04572,1.07274,0,0,0.358
1,4.3333,0.12593,0.02881,0.76311,1,1,0.3324
1,4.3333,0.12297,0.00909,0.79925,0,0,0.3306
1,4.3333,0.13406,0.03161,0.79081,1,0,0.4008
1,4.3333,0.11558,0.08824,0.90757,1,1,0.3062
1,4.3333,0.13163,-0.0002,1.18124,0,0,0.3127
1,4.3333,0.11588,-0.01569,3.99933,0,0,0.3589
1,4.3333,0.14286,0.01444,0.95274,1,1,0.3173
1,4.3333,0.11646,0.01798,0.96889,1,1,0.3468
1,4.3333,0.1344,-0.00381,1.14512,0,0,0.3855
1,4.3333,0.13754,-0.03198,0.80831,1,1,0.3039
1,4.3333,0.11894,-0.01282,0.83368,1,1,0.3821
1,4.3333,0.12581,-0.07385,0.78225,1,0,0.1723
1,4.3333,0.12099,0.01515,0.90683,1,0,0.3218
1,4.3333,0.12529,-0.02368,2.11647,0,0,0.2722
1,4.3333,0.12799,0.00213,0.87798,1,1,0.2972
1,4.3333,0.11827,-0.03884,0.92718,0,0,0.3157
1,4.3333,0.13003,-0.02604,0.85439,0,0,0.4259
1,4.3333,0.13338,0.02115,0.86271,0,0,0.3524
1,4.3333,0.13347,-0.01509,0.86955,1,1,0.3391
1,4.3333,0.12688,-0.00637,0.82212,1,0,0.349
1,4.3333,0.10831,-0.03588,1.27852,0,0,0.3954
1,4.3333,0.12966,-0.05331,1.12781,1,1,0.2016
1,4.3333,0.1256,0.01929,0.75315,1,1,0.3039
1,4.3333,0.12341,0.00047,0.87804,1,0,0.2862
1,4.3333,0.11756,0.10598,0.88001,0,0,0.3005
1,4.3333,0.11528,0.01246,1.66368,0,0,0.4668
1,4.3333,0.13183,-0.02535,1.04273,1,1,0.3529
1,4.3333,0.12692,0.08455,1.00282,1,1,0.2944
1,4.3333,0.14112,0.01857,0.94576,0,0,0.324
1,4.3333,0.12885,-0.00437,0.86642,0,0,0.3869
1,4.3333,0.13567,0.04296,1.07583,1,1,0.2971
1,4.3333,0.13008,-0.01084,1.30186,0,0,0.2475
1,4.3333,0.141,0.01419,0.93581,1,1,0.3257
1,4.3333,0.143,0.03231,0.7938,1,1,0.3083
1,4.3333,0.12466,-0.03382,0.8442,1,0,0.3283
1,4.3333,0.12935,-0.00462,0.96093,0,0,0.4958
